onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3543603.005942	n03543603_5942	80	636	n/a
40	8	1	1855672.015310	n01855672_15310	13	101	n/a
48	8	2	1855672.015310	n01855672_15310	13	101	49.420002
56	8	1	7756951.014073	n07756951_14073	145	1154	n/a
64	8	2	7756951.014073	n07756951_14073	145	1154	65.035539
72	8	1	4482393.018295	n04482393_18295	137	1092	n/a
80	8	1	3609235.004886	n03609235_4886	84	670	n/a
88	8	1	2226429.013460	n02226429_13460	25	195	n/a
96	8	1	2236241.006815	n02236241_6815	27	214	n/a
104	8	1	4409515.001600	n04409515_1600	130	1034	n/a
112	8	1	4477387.007671	n04477387_7671	136	1087	n/a
120	8	1	3602883.015696	n03602883_15696	82	653	n/a
128	8	1	3359137.026112	n03359137_26112	66	524	n/a
136	8	1	3085219.008998	n03085219_8998	59	472	n/a
144	8	1	3063599.004177	n03063599_4177	56	445	n/a
152	8	1	1877134.010188	n01877134_10188	14	105	n/a
160	8	1	3815615.007628	n03815615_7628	98	783	n/a
168	8	2	3815615.007628	n03815615_7628	98	783	169.030932
176	8	1	1645776.008879	n01645776_8879	3	20	n/a
184	8	2	1645776.008879	n01645776_8879	3	20	185.030253
192	8	1	4320973.021297	n04320973_21297	125	997	n/a
200	8	1	3467796.006847	n03467796_6847	73	582	n/a
208	8	1	4146614.016469	n04146614_16469	112	891	n/a
216	8	1	4197391.003999	n04197391_3999	116	925	n/a
224	8	1	3079230.016134	n03079230_16134	57	450	n/a
232	8	2	3079230.016134	n03079230_16134	57	450	233.027552
240	8	1	3496296.011413	n03496296_11413	77	610	n/a
248	8	1	3397947.007453	n03397947_7453	68	542	n/a
256	8	1	7758680.013497	n07758680_13497	146	1163	n/a
264	8	1	3445777.009159	n03445777_9159	72	575	n/a
272	8	1	3255030.003029	n03255030_3029	62	492	n/a
280	8	1	1768244.006450	n01768244_6450	7	51	n/a
288	8	1	3982430.009407	n03982430_9407	104	832	n/a
296	8	1	2054036.005709	n02054036_5709	19	150	n/a
304	8	1	2445715.012246	n02445715_12246	34	266	n/a
312	8	1	4044716.007225	n04044716_7225	106	847	n/a
320	8	1	1639765.047681	n01639765_47681	2	14	n/a
328	8	1	3790512.040609	n03790512_40609	95	759	n/a
336	8	1	4419073.017022	n04419073_17022	133	1061	n/a
344	8	1	7734744.006229	n07734744_6229	144	1149	n/a
352	8	1	1787835.011338	n01787835_11338	11	83	n/a
360	8	1	2974003.008115	n02974003_8115	53	422	n/a
368	8	1	2802215.017477	n02802215_17477	45	354	n/a
376	8	1	3400231.005694	n03400231_5694	69	551	n/a
384	8	1	2472293.000131	n02472293_131	35	274	n/a
392	8	1	3837869.004261	n03837869_4261	99	786	n/a
400	8	1	2432983.013166	n02432983_13166	32	249	n/a
408	8	1	2508213.010059	n02508213_10059	39	305	n/a
416	8	1	2233338.017205	n02233338_17205	26	203	n/a
424	8	1	4376876.028833	n04376876_28833	127	1015	n/a
432	8	1	3918737.015240	n03918737_15240	101	802	n/a
440	8	1	2885462.009267	n02885462_9267	51	407	n/a
448	8	1	3541923.002848	n03541923_2848	79	626	n/a
456	8	1	4591713.006759	n04591713_6759	141	1127	n/a
464	8	1	1772222.012347	n01772222_12347	9	69	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
